COUNTY    , Prct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , COL1, BNAME1                        , TALLY1, COL2, BNAME2                          , TALLY2, COL3, BNAME3                     , TALLY3, COL4, BNAME4                               , TALLY4, COL5, BNAME5                    , TALLY5, COL6, BNAME6                     , TALLY6, COL7, BNAME7                   , TALLY7, COL8, BNAME8           , TALLY8, COL9, BNAME9                , TALLY9, COL10, BNAME10, TALLY10
MADISON   ,     0003, 2-1 Alexander Elem  ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1142,    2, John McCain - (R)               ,    364,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,      4,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      2,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      1,     ,                       ,      0,      ,        ,       0
MADISON   ,     0003, 2-1 Alexander Elem  ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    829,    2, Lamar Alexander - (R)           ,    473,    3, Edward L. Buck - (I)       ,     12,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      4,    6, Ed Lawhorn - (I)           ,      3,    7, Daniel Towers Lewis - (I),      7,    8, Chris Lugo - (I) ,      4,    9, Write-In - Casey Gouge,      0,      ,        ,       0
MADISON   ,     0003, 2-1 Alexander Elem  ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,   1247,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0003, 2-1 Alexander Elem  ,          5, TH      ,       73,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Jimmy A. Eldridge - (R)       ,    514,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0003, 2-1 Alexander Elem  ,          5, TH      ,       80,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Johnny W Shaw - (D)           ,    599,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0004, 2-2 Aldersgate UMC  ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    417,    2, John McCain - (R)               ,    783,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      1,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      3,     ,                       ,      0,      ,        ,       0
MADISON   ,     0004, 2-2 Aldersgate UMC  ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    316,    2, Lamar Alexander - (R)           ,    780,    3, Edward L. Buck - (I)       ,     11,    4, Christopher G. Fenner - (I)          ,      6,    5, David Gatchell - (I)      ,      4,    6, Ed Lawhorn - (I)           ,      2,    7, Daniel Towers Lewis - (I),      2,    8, Chris Lugo - (I) ,      3,    9, Write-In - Casey Gouge,      0,      ,        ,       0
MADISON   ,     0004, 2-2 Aldersgate UMC  ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,    890,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0004, 2-2 Aldersgate UMC  ,          5, TH      ,       73,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Jimmy A. Eldridge - (R)       ,    890,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0004, 2-2 Aldersgate UMC  ,          5, TH      ,       80,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Johnny W Shaw - (D)           ,     20,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
MADISON   ,     0005, 2-3 Tigrett Middle  ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1000,    2, John McCain - (R)               ,   1033,    3, Chuck Baldwin - (I)        ,      8,    4, Bob Barr - (I)                       ,     12,    5, Charles Jay - (I)         ,      3,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      1,    8, Ralph Nader - (I),      6,     ,                       ,      0,      ,        ,       0
MADISON   ,     0005, 2-3 Tigrett Middle  ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    733,    2, Lamar Alexander - (R)           ,   1094,    3, Edward L. Buck - (I)       ,     26,    4, Christopher G. Fenner - (I)          ,     11,    5, David Gatchell - (I)      ,     13,    6, Ed Lawhorn - (I)           ,      4,    7, Daniel Towers Lewis - (I),      9,    8, Chris Lugo - (I) ,      8,    9, Write-In - Casey Gouge,      0,      ,        ,       0
MADISON   ,     0005, 2-3 Tigrett Middle  ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,   1542,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
